57361;0.0211661;-0.0261978
57371;0.0223539;-0.0274253
57381;0.0260984;-0.0290983
57391;0.0191508;-0.0261989
57401;0.0231813;-0.0201531
57411;0.0190167;-0.0260154
57421;0.0283611;-0.0273378
57431;0.0173452;-0.0234616
57441;0.016325;-0.0255013
57451;0.0214034;-0.0203799
57461;0.0170837;-0.0281292
57471;0.0302327;-0.0201493
57481;0.0302631;-0.0211778
57491;0.0191315;-0.0271787
57501;0.0202401;-0.0303488
57511;0.0160951;-0.029163
57521;0.0232987;-0.0243047
57531;0.0232047;-0.0231985
57541;0.0211236;-0.0241348
57551;0.022286;-0.0253176
57561;0.0121083;-0.0292529
57571;0.0213381;-0.0274259
57581;0.022241;-0.0232459
57591;0.0251203;-0.0261165
57601;0.0221291;-0.0281547
57611;0.0220847;-0.0260921
57621;0.0262036;-0.0261947
57631;0.0242131;-0.0272305
57641;0.0201382;-0.026172
57651;0.0221737;-0.0292184
57661;0.0192673;-0.0283847
57671;0.0192673;-0.0283847
57681;0.020343;-0.0244052
57691;0.0232986;-0.0263292
57701;0.0220847;-0.0230826
57711;0.0202196;-0.0272879
57721;0.0245098;-0.025523
57731;0.0203223;-0.0284417
57741;0.0191702;-0.0232005
57751;0.0190739;-0.0210774
57761;0.0232046;-0.0252149
57771;0.0232515;-0.0293062
57781;0.0243358;-0.0314205
57791;0.0212089;-0.0282689
57801;0.0191701;-0.0272335
57811;0.0241644;-0.0201324
57821;0.0250699;-0.0300717
57831;0.0263363;-0.0283514
57841;0.0211448;-0.0221465
57851;0.0191895;-0.027261
57861;0.0241644;-0.0291876
57871;0.0192283;-0.0293384
57881;0.0224451;-0.0244787
57891;0.0181614;-0.0242092
57901;0.0219964;-0.0259879
57911;0.0241401;-0.023128
57921;0.0212733;-0.0243058
57931;0.0214034;-0.0315827
57941;0.0180884;-0.0311406
57951;0.0191316;-0.0231538
57961;0.0232516;-0.0212246
57971;0.0272384;-0.0282363
57981;0.0261772;-0.0251623
57991;0.0191315;-0.0261725
58001;0.0211875;-0.0272324
58011;0.0253238;-0.0293641
58021;0.0232046;-0.0272311
58031;0.0272659;-0.0262468
58041;0.0211235;-0.0291603
58051;0.0211235;-0.0261451
58061;0.0201992;-0.0262512
58071;0.0223994;-0.0274811
58081;0.0213381;-0.0274259
58091;0.0160467;-0.0250667
58101;0.0231579;-0.0281824
58111;0.0180703;-0.0240878
58121;0.0201992;-0.0272604
58131;0.0261772;-0.0311977
58141;0.0221961;-0.0302558
58151;0.0251203;-0.0241083
58161;0.0170837;-0.0341526
58171;0.0232986;-0.0273414
58181;0.0232281;-0.0222126
58191;0.0191315;-0.0251663
58201;0.0201788;-0.0342884
58211;0.0242866;-0.0283241
58221;0.0275159;-0.025469
58231;0.0191895;-0.0333149
58241;0.0172747;-0.0233662
58251;0.0192089;-0.025268
58261;0.0221737;-0.0282114
58271;0.0264973;-0.0234329
58281;0.0202811;-0.0212906
58291;0.0212303;-0.025267
58301;0.0181248;-0.0301973
58311;0.0211661;-0.030226
58321;0.0223767;-0.0264369
58331;0.0223539;-0.0253947
58341;0.0192869;-0.0233417
58351;0.0190931;-0.0291322
58361;0.0211875;-0.0292485
58371;0.0264165;-0.0233616
58381;0.0252726;-0.0242544
58391;0.0242621;-0.0293055
58401;0.0200373;-0.0290441
58411;0.0264973;-0.0275063
58421;0.0223539;-0.0223484
58431;0.0221068;-0.0321419
58441;0.0221737;-0.0302253
58451;0.0161113;-0.0241613
58461;0.0244101;-0.0223701
58471;0.0263096;-0.0343875
58481;0.0348809;-0.0388402
58491;0.0212518;-0.0303482
58501;0.0192673;-0.0263582
58511;0.0241887;-0.029217
58521;0.0251961;-0.0342499
58531;0.0272658;-0.0302825
58541;0.0211235;-0.0271502
58551;0.0162257;-0.0243328
58561;0.0192869;-0.0314558
58571;0.0202606;-0.0313915
58581;0.0252216;-0.0282378
58591;0.0211448;-0.0281836
58601;0.0242376;-0.0262489
58611;0.0212518;-0.0283261
58621;0.0211448;-0.0312014
58631;0.0252981;-0.0283234
58641;0.0170837;-0.0301372
58651;0.0261772;-0.0281803
58661;0.0242866;-0.0273131
58671;0.0272109;-0.0282079
58681;0.0193261;-0.0233891
58691;0.0181798;-0.0242337
58701;0.0242621;-0.0272855
58711;0.0212733;-0.0303789
58721;0.0243853;-0.0243782
58731;0.0212733;-0.0263304
58741;0.0171873;-0.0222377
58751;0.0171354;-0.0231779
58761;0.0233222;-0.0304083
58771;0.0273486;-0.0344213
58781;0.0222634;-0.0333801
58791;0.0182165;-0.0283278
58801;0.0191123;-0.0231305
58811;0.0251455;-0.0251377
58821;0.0283038;-0.0232423
58831;0.0291373;-0.0301288
58841;0.014169;-0.030352
58851;0.0231113;-0.0321411
58861;0.0212948;-0.0374993
58871;0.026283;-0.025264
58881;0.0211875;-0.0282404
58891;0.0210812;-0.0230831
58901;0.0222634;-0.0293365
58911;0.0192283;-0.0273161
58921;0.0244848;-0.0316126
58931;0.0211874;-0.0312643
58941;0.0210811;-0.0250896
58951;0.0231813;-0.0261966
58961;0.0281898;-0.0261669
58971;0.0263629;-0.0314189
58981;0.0222185;-0.0242317
58991;0.0212303;-0.0282975
59001;0.0202196;-0.0242572
59011;0.0221069;-0.0271224
59021;0.0253237;-0.0323997
59031;0.0212303;-0.0282975
59041;0.0211661;-0.0312328
59051;0.0180703;-0.0210778
59061;0.0253238;-0.0222789
59071;0.0232515;-0.0293062
59081;0.0231346;-0.0321734
59091;0.0191315;-0.0241601
59101;0.0221514;-0.0301949
59111;0.0252216;-0.0302536
59121;0.0181981;-0.0313293
59131;0.0191123;-0.0261462
59141;0.0191123;-0.0191089
59151;0.0222634;-0.0283255
59161;0.024435;-0.0244278
59171;0.0233459;-0.0263826
59181;0.0232987;-0.0232924
59191;0.0230881;-0.0321089
59201;0.0250447;-0.0310424
59211;0.022196;-0.0312636
59221;0.0172221;-0.028357
59231;0.0200775;-0.0301053
59241;0.0190739;-0.0301059
59251;0.0201179;-0.0311707
59261;0.0241644;-0.0271757
59271;0.0243606;-0.026382
59281;0.0243359;-0.0304076
59291;0.0161113;-0.0261739
59301;0.0191895;-0.0262518
59311;0.0172396;-0.0233189
59321;0.0233697;-0.0223479
59331;0.0261772;-0.0291861
59341;0.0210389;-0.0250393
59351;0.0150893;-0.0321784
59361;0.0223085;-0.0344605
59371;0.0203017;-0.0314552
59381;0.023228;-0.0312945
59391;0.017998;-0.0329827
59401;0.0253237;-0.0313879
59411;0.0231579;-0.0291883
59421;0.0270745;-0.0300702
59431;0.0261246;-0.0220994
59441;0.0191123;-0.0201143
59451;0.0223086;-0.0253432
59461;0.0214034;-0.0244544
59471;0.0214034;-0.0213986
59481;0.0102037;-0.0102032
59491;0.0347772;-0.0139072
59501;0.015135;-0.0272354
59511;0.0254527;-0.0193396
59521;0.015415;-0.0195224
59531;0.0184028;-0.0245308
59541;0.025247;-0.0302841
59551;0.0192868;-0.0395659
59561;0.0233933;-0.0437038
59571;0.0111218;-0.0484928
59581;0.0180883;-0.0491984
59591;0.0151044;-0.0492998
59601;0.0222408;-0.0454579
59611;0.0234888;-0.0438821
59621;0.0281897;-0.0412492
59631;0.0190356;-0.0430517
59641;0.0200976;-0.0421775
59651;0.017345;-0.0428245
59661;0.0185735;-0.0443389
59671;0.0254524;-0.0549167
59681;0.0201785;-0.0634738
59691;0.018365;-0.0591048
59701;0.0132373;-0.0600041
59711;0.0223082;-0.0648017
59721;0.0233928;-0.0761288
59731;0.0199967;-0.0768331
59741;0.0163078;-0.0854073
59751;0.0131967;-0.0860737
59761;0.0153044;-0.0865081
59771;0.0231804;-0.0884544
59781;0.0190732;-0.0920915
59791;0.00704177;-0.10126
59801;0.0192272;-0.109859
59811;0.012169;-0.112096
59821;0.00822126;-0.1146
59831;-0;-0.0977269
59841;0.00831558;-0.0747022
59851;0.016358;-0.0785596
59861;0.030201;-0.0913448
59871;0.0193645;-0.104592
59881;0.014431;-0.114943
59891;0.00922032;-0.125358
59901;0.0153819;-0.138577
59911;0.0214666;-0.151155
59921;0.0142249;-0.158203
59931;0.0151026;-0.160718
59941;0.00716366;-0.166306
59951;0.00924803;-0.174958
59961;0.0082374;-0.178306
59971;0.00412299;-0.182482
59981;0.00510629;-0.18775
59991;0.00307941;-0.204492
60001;0.0122416;-0.20815
60011;0.00613334;-0.221262
60021;0.00610836;-0.221359
60031;0.00505939;-0.222949
60041;0.00408057;-0.221798
60051;0.0102431;-0.214858
60061;0.00516396;-0.219541
60071;-0.00105128;-0.212314
60081;-0.0105793;-0.207538
60091;-0;-0.216789
60101;0.00413526;-0.238396
60111;0.00205276;-0.241593
60121;0.0112316;-0.255749
60131;-0.00102633;-0.261816
60141;-0;-0.269931
60151;0.0123021;-0.27584
60161;0.0113236;-0.273107
60171;0.00411364;-0.269033
60181;-0.00102003;-0.266943
60191;-0.00310445;-0.263884
60201;0.00103162;-0.263106
60211;-0.00838258;-0.260202
60221;-0;-0.255943
60231;0.00617678;-0.268337
60241;0.00724332;-0.277335
60251;0.0155364;-0.278541
60261;0.014592;-0.268606
60271;-0;-0.26968
60281;0.0103585;-0.264133
60291;0.00932264;-0.267994
60301;-0;-0.266252
60311;0.00621535;-0.259307
60321;-0.0073272;-0.256028
60331;-0.00523924;-0.256288
60341;-0;-0.263409
60351;0.00104783;-0.264122
60361;0.00626737;-0.255518
60371;0.00415652;-0.259112
60381;-0;-0.263256
60391;0.00936155;-0.264215
60401;0.00845355;-0.256378
60411;0.00725882;-0.254711
60421;0.00210444;-0.273008
60431;0.00512103;-0.264167
60441;0.00826123;-0.265282
60451;0.0125341;-0.259412
60461;0.00209792;-0.255566
60471;-0.00522277;-0.259428
60481;-0;-0.258568
60491;-0.00104346;-0.263069
60501;0.00624124;-0.258394
60511;0.00310127;-0.259764
60521;0.00206964;-0.26292
60531;0.00205477;-0.260154
60541;-0.00415651;-0.260083
60551;-0.00316672;-0.264999
60561;-0.00417823;-0.259429
60571;-0.00520636;-0.265455
60581;-0.00104895;-0.25753
60591;0.0146847;-0.247667
60601;-0.00315013;-0.260732
60611;-0.00937139;-0.260591
60621;-0.00207611;-0.259826
60631;-0.0063068;-0.261971
60641;0.00417393;-0.254288
60651;0.0094007;-0.263321
60661;0.0134659;-0.261225
60671;0.00415646;-0.263962
60681;0.0061706;-0.258483
60691;-0.0116356;-0.25762
60701;-0.00755678;-0.250554
60711;-0.00956097;-0.246717
60721;-0.00528358;-0.254404
60731;0.00623482;-0.254246
60741;0.00312062;-0.261313
60751;0.00934204;-0.266592
60761;0.00210004;-0.268561
60771;-0.0031468;-0.263407
60781;-0;-0.269032
60791;-0.00105895;-0.259877
60801;0.00316333;-0.270619
60811;0.00313032;-0.269869
60821;0.00420885;-0.273006
60831;-0;-0.2783
60841;-0;-0.279715
60851;-0.00431313;-0.284413
60861;0.00105328;-0.286907
60871;0.00834666;-0.295846
60881;-0;-0.30372
60891;-0.00210197;-0.310351
60901;-0.00974532;-0.315222
60911;-0.0131649;-0.30916
60921;-0.00868139;-0.314884
60931;-0.00318963;-0.328118
60941;0.00313614;-0.337046
60951;0.00423899;-0.346979
60961;-0.00217244;-0.352083
60971;-0.00976483;-0.358398
60981;-0.00538976;-0.364781
60991;-0.00533211;-0.370526
61001;-0.00428383;-0.378469
61011;-0.00436806;-0.380503
61021;-0.0131036;-0.378591
61031;-0.011985;-0.388166
61041;-0.0129896;-0.385882
61051;-0.00654453;-0.3923
61061;-0.00544176;-0.39803
61071;-0.0120626;-0.410943
61081;-0.0120893;-0.408974
61091;-0.0175822;-0.42275
61101;-0.0109529;-0.43155
61111;-0.00654295;-0.437993
61121;-0.00986774;-0.444571
61131;-0.0142839;-0.448981
61141;-0.0199297;-0.450178
61151;-0.0133467;-0.450161
61161;-0.015553;-0.45511
61171;-0.00776817;-0.458288
61181;-0.00771639;-0.4654
61191;-0.0154147;-0.466682
61201;-0.0167176;-0.473364
61211;-0.0189668;-0.477333
61221;-0.0166247;-0.474628
61231;-0.0143759;-0.480731
61241;-0.0166979;-0.483455
61251;-0.0157431;-0.480567
61261;-0.0202179;-0.475639
61271;-0.0237194;-0.477907
61281;-0.022514;-0.477426
61291;-0.0179316;-0.47563
61301;-0.0158144;-0.479753
61311;-0.0179114;-0.476944
61321;-0.0146686;-0.477517
61331;-0.0135248;-0.480618
61341;-0.0191372;-0.48189
61351;-0.014718;-0.482469
61361;-0.0225899;-0.480589
61371;-0.01683;-0.476095
61381;-0.016849;-0.474775
61391;-0.0146029;-0.474789
61401;-0.0171192;-0.469514
61411;-0.0170989;-0.476291
61421;-0.0158683;-0.47936
61431;-0.0168863;-0.481021
61441;-0.0111327;-0.479985
61451;-0.0112709;-0.48063
61461;-0.0112711;-0.477964
61471;-0.0136329;-0.475821
61481;-0.0158327;-0.475753
61491;-0.0169253;-0.473931
61501;-0.0146029;-0.473899
61511;-0.0136333;-0.471316
61521;-0.0158864;-0.478035
61531;-0.016944;-0.477963
61541;-0.0192243;-0.478409
61551;-0.0135404;-0.477523
61561;-0.0147017;-0.47844
61571;-0.015886;-0.482504
61581;-0.0192457;-0.481547
61591;-0.0193336;-0.479837
61601;-0.0182177;-0.476719
61611;-0.0170594;-0.48075
61621;-0.0169629;-0.480209
61631;-0.019246;-0.479764
61641;-0.0158862;-0.480719
61651;-0.0157261;-0.473892
61661;-0.0102364;-0.478996
61671;-0.0192035;-0.470786
61681;-0.0181559;-0.47443
61691;-0.0204244;-0.477105
61701;-0.0147187;-0.475325
61711;-0.0136018;-0.47848
61721;-0.0203545;-0.481073
61731;-0.0112207;-0.47435
61741;-0.0157436;-0.47524
61751;-0.0135254;-0.474387
61761;-0.0124404;-0.475772
61771;-0.0202862;-0.477016
61781;-0.0124826;-0.478055
61791;-0.0158326;-0.476647
61801;-0.0159406;-0.479431
61811;-0.0169443;-0.475284
61821;-0.0191598;-0.474349
61831;-0.0147184;-0.47801
61841;-0.0204013;-0.476643
61851;-0.0146852;-0.477086
61861;-0.0124402;-0.478453
61871;-0.0202405;-0.476986
61881;-0.0158501;-0.481571
61891;-0.0158325;-0.477541
61901;-0.0135866;-0.475332
61911;-0.0124402;-0.47756
61921;-0.0157793;-0.47348
61931;-0.0124683;-0.47938
61941;-0.0192027;-0.477947
61951;-0.0113097;-0.473986
61961;-0.0180939;-0.477525
61971;-0.0158506;-0.476214
61981;-0.0170015;-0.479353
61991;-0.0225652;-0.474779
62001;-0.0158689;-0.473085
62011;-0.017021;-0.478028
62021;-0.0124543;-0.478023
62031;-0.0134494;-0.474771
62041;-0.0147184;-0.47801
62051;-0.0147185;-0.477116
62061;-0.0136017;-0.479374
62071;-0.0136793;-0.479014
62081;-0.0213888;-0.476546
62091;-0.0136794;-0.478114
62101;-0.0159769;-0.481264
62111;-0.0157615;-0.473915
62121;-0.0101555;-0.47843
62131;-0.0167738;-0.472953
62141;-0.0045392;-0.482552
62151;-0.0168678;-0.477011
62161;-0.0204012;-0.477538
62171;-0.0205173;-0.479864
62181;-0.0271375;-0.474758
62191;-0.0168869;-0.475691
62201;-0.0157792;-0.475266
62211;-0.0158503;-0.478896
62221;-0.0102131;-0.479856
62231;-0.0180531;-0.476602
62241;-0.0181552;-0.479809
62251;-0.0156558;-0.472072
62261;-0.0147019;-0.476654
62271;-0.0179723;-0.472986
62281;-0.0180533;-0.474817
62291;-0.0171182;-0.478559
62301;-0.00898687;-0.473035
62311;-0.0147183;-0.478904
62321;-0.0157963;-0.481955
62331;-0.0214854;-0.47839
62341;-0.0204482;-0.473073
62351;-0.0180745;-0.468096
62361;-0.0215833;-0.476662
62371;-0.013556;-0.474411
62381;-0.0147685;-0.479403
62391;-0.0101556;-0.477539
62401;-0.0158325;-0.477541
62411;-0.0170401;-0.480283
62421;-0.0191597;-0.475242
62431;-0.0169059;-0.47615
62441;-0.0181139;-0.481556
62451;-0.0169249;-0.477502
62461;-0.0169633;-0.476639
62471;-0.0157434;-0.477907
62481;-0.0157614;-0.474807
62491;-0.0146852;-0.477086
62501;-0.0158507;-0.475318
62511;-0.0147188;-0.474428
62521;-0.0237462;-0.478369
62531;-0.0192466;-0.474397
62541;-0.0170212;-0.476235
62551;-0.0181146;-0.475302
62561;-0.0158686;-0.476676
62571;-0.0158507;-0.475318
62581;-0.0146356;-0.476596
62591;-0.0168867;-0.477471
62601;-0.0158683;-0.47936
62611;-0.01916;-0.472562
62621;-0.0170402;-0.479388
62631;-0.0248768;-0.476572
62641;-0.0190954;-0.472086
62651;-0.0101671;-0.476216
62661;-0.0180529;-0.478385
62671;-0.0146852;-0.477086
62681;-0.0180942;-0.474842
62691;-0.0158508;-0.474421
62701;-0.0169631;-0.478426
62711;-0.0191383;-0.472998
62721;-0.0136019;-0.47669
62731;-0.024961;-0.479749
62741;-0.0214373;-0.474789
62751;-0.018135;-0.47666
62761;-0.0202632;-0.477445
62771;-0.0157614;-0.474807
62781;-0.0192462;-0.477979
62791;-0.0204247;-0.475311
62801;-0.0158867;-0.475344
62811;-0.0180942;-0.474842
62821;-0.0169059;-0.47615
62831;-0.0135405;-0.476631
62841;-0.0101556;-0.476648
62851;-0.0157612;-0.476589
62861;-0.0146687;-0.476625
62871;-0.0134796;-0.475685
62881;-0.0202411;-0.472533
62891;-0.0170408;-0.474
62901;-0.0192685;-0.47396
62911;-0.015797;-0.474832
62921;-0.0157083;-0.475214
62931;-0.0168873;-0.472121
62941;-0.0147685;-0.479403
62951;-0.0157615;-0.473915
62961;-0.01929;-0.477115
62971;-0.0180126;-0.474792
62981;-0.0159044;-0.479396
62991;-0.0158505;-0.477109
63001;-0.0192249;-0.473937
63011;-0.0203782;-0.47618
63021;-0.0157613;-0.475699
63031;-0.0168868;-0.476581
63041;-0.014669;-0.47305
63051;-0.0191598;-0.474349
63061;-0.0182174;-0.479415
63071;-0.0180942;-0.474842
63081;-0.0158325;-0.477541
63091;-0.0181144;-0.477093
63101;-0.0136174;-0.476256
63111;-0.0192242;-0.479301
63121;-0.0180128;-0.473007
63131;-0.0147019;-0.476654
63141;-0.0180123;-0.477463
63151;-0.0146684;-0.479297
63161;-0.0134948;-0.475253
63171;-0.0135405;-0.476631
63181;-0.0181763;-0.47669
63191;-0.016849;-0.474775
63201;-0.0170401;-0.480283
63211;-0.0146687;-0.476625
63221;-0.0204009;-0.479327
63231;-0.0158683;-0.47936
63241;-0.0193118;-0.478475
63251;-0.0112964;-0.480668
63261;-0.0214854;-0.47839
63271;-0.0202179;-0.475639
63281;-0.0169442;-0.476178
63291;-0.0180327;-0.477033
63301;-0.0147353;-0.476683
63311;-0.0191379;-0.476565
63321;-0.016925;-0.47661
63331;-0.021534;-0.479317
63341;-0.0226418;-0.476161
63351;-0.0147853;-0.479869
63361;-0.0146356;-0.476596
63371;-0.0169442;-0.476178
63381;-0.0180528;-0.479275
63391;-0.0169633;-0.476639
63401;-0.0135559;-0.475305
63411;-0.0146851;-0.477978
63421;-0.0180329;-0.47525
63431;-0.0214857;-0.475709
63441;-0.0192685;-0.47396
63451;-0.0158685;-0.477572
63461;-0.0158506;-0.476214
63471;-0.0169253;-0.473931
63481;-0.0168872;-0.473015
63491;-0.0182176;-0.477619
63501;-0.0157437;-0.474349
63511;-0.0156909;-0.472981
63521;-0.0158145;-0.478862
63531;-0.0157791;-0.476158
63541;-0.0181761;-0.478484
63551;-0.0192462;-0.477979
63561;-0.0146856;-0.473509
63571;-0.0170208;-0.479818
63581;-0.018074;-0.47259
63591;-0.0191811;-0.476594
63601;-0.0204014;-0.475746
63611;-0.0136176;-0.474459
63621;-0.0179519;-0.47431
